"Variable","Noise","beta_S","beta_P","mean","error"
"Stability",2,3.5,6.5,0.16555,0.00380423014113193
"Stability",2,3.5,7,0.14415,0.0036107591318379
"Stability",2,3.5,7.5,0.13275,0.0034979947608215
"Stability",2,3.5,8,0.11915,0.00335345378904071
"Stability",2,3.5,8.5,0.09905,0.00311677416219363
"Stability",2,3.5,9,0.08865,0.00298164497730314
"Stability",2,3.5,9.5,0.07585,0.00280111805824703
"Stability",2,3.5,10,0.06655,0.00265842368174209
"Stability",2,4,1,0.42255,0.00495429149833001
"Stability",2,4,1.5,0.39545,0.00490978007084171
"Stability",2,4,2,0.37145,0.00485741177942734
"Stability",2,4,2.5,0.35615,0.00481749297600499
"Stability",2,4,3,0.32495,0.0047197009765165
"Stability",2,4,3.5,0.30585,0.00464849853219944
"Stability",2,4,4,0.28275,0.00455019935622805
"Stability",2,4,4.5,0.26765,0.00447834269628068
"Stability",2,4,5,0.23955,0.00432745334293087
"Stability",2,4,5.5,0.22835,0.0042606622811844
"Stability",2,4,6,0.20595,0.00411469960328607
"Stability",2,4,6.5,0.19285,0.00402110739479413
"Stability",2,4,7,0.17525,0.00388487489828148
"Stability",2,4,7.5,0.15745,0.00373362340687628
"Stability",2,4,8,0.13935,0.00356415881700118
"Stability",2,4,8.5,0.12915,0.00346084173179723
"Stability",2,4,9,0.11805,0.00334124769264632
"Stability",2,4,9.5,0.10475,0.00318696712031088
"Stability",2,4,10,0.09295,0.00303867620935672
"Stability",2,4.5,1,0.43075,0.00496476672572479
"Stability",2,4.5,1.5,0.40955,0.00493484701095203
"Stability",2,4.5,2,0.38785,0.00489453096765557
"Stability",2,4.5,2.5,0.37345,0.00486224988018816
"Stability",2,4.5,3,0.33885,0.00476604020796367
"Stability",2,4.5,3.5,0.32795,0.00473008637571368
"Stability",2,4.5,4,0.30485,0.00464452418558576
"Stability",2,4.5,4.5,0.28665,0.00456776358806141
"Stability",2,4.5,5,0.26665,0.00447336325910213
"Stability",2,4.5,5.5,0.25115,0.00439255019319301
"Stability",2,4.5,6,0.23215,0.00428376852984399
"Stability",2,4.5,6.5,0.21375,0.00416747291929453
"Stability",2,4.5,7,0.19795,0.00405830343033555
"Stability",2,4.5,7.5,0.18925,0.00399425076252298
"Stability",2,4.5,8,0.16475,0.00379739196930958
"Stability",2,4.5,8.5,0.15485,0.00371029976988898
"Stability",2,4.5,9,0.14665,0.00363454243885994
"Stability",2,4.5,9.5,0.13595,0.00353038328097829
"Stability",2,4.5,10,0.12415,0.00340793766872509
"Stability",2,5,1,0.43215,0.00496641765062384
"Stability",2,5,1.5,0.41065,0.00493662787532927
"Stability",2,5,2,0.39195,0.00490290970775113
"Stability",2,5,2.5,0.37025,0.00485446704953628
"Stability",2,5,3,0.34975,0.00479924963194279
"Stability",2,5,3.5,0.34265,0.00477792639207228
"Stability",2,5,4,0.31965,0.00470082945125145
"Stability",2,5,4.5,0.30275,0.00463609675150432
"Stability",2,5,5,0.28815,0.00457441256064945
"Stability",2,5,5.5,0.26495,0.00446483406458991
"Stability",2,5,6,0.25275,0.00440121356197149
"Stability",2,5,6.5,0.23525,0.00430227785126332
"Stability",2,5,7,0.21995,0.00420791758558087
"Stability",2,5,7.5,0.21255,0.00415949274407214
"Stability",2,5,8,0.19535,0.0040394640086214
"Stability",2,5,8.5,0.18375,0.00395223427513812
"Stability",2,5,9,0.16915,0.00383464446850291
"Stability",2,5,9.5,0.15015,0.00366729364167439
"Stability",2,5,10,0.13815,0.00355231187284622
"Stability",2,5.5,1,0.43315,0.00496757238775066
"Stability",2,5.5,1.5,0.42065,0.00495166736069428
"Stability",2,5.5,2,0.40145,0.0049209563431444
"Stability",2,5.5,2.5,0.38695,0.0048926438196904
"Stability",2,5.5,3,0.36465,0.00484030790426196
"Stability",2,5.5,3.5,0.34625,0.00478888161147348
"Stability",2,5.5,4,0.33935,0.00476762317859511
"Stability",2,5.5,4.5,0.32925,0.00473452060070836
"Stability",2,5.5,5,0.30585,0.00464849853219944
"Stability",2,5.5,5.5,0.29025,0.00458362244403604
"Stability",2,5.5,6,0.27335,0.00450619665913873
"Stability",2,5.5,6.5,0.25535,0.00441513160491382
"Stability",2,5.5,7,0.24015,0.00433092062237854
"Stability",2,5.5,7.5,0.22075,0.00421304150488364
"Stability",2,5.5,8,0.21025,0.00414405731995916
"Stability",2,5.5,8.5,0.20205,0.00408749929847719
"Stability",2,5.5,9,0.18555,0.00396611809699055
"Stability",2,5.5,9.5,0.17605,0.00389134347049969
"Stability",2,5.5,10,0.16185,0.00377235746159902
"Stability",2,6,1,0.44225,0.00497714485896229
"Stability",2,6,1.5,0.42135,0.00495264279118348
"Stability",2,6,2,0.40895,0.00493386502170512
"Stability",2,6,2.5,0.39385,0.00490667150852075
"Stability",2,6,3,0.37495,0.0048658213460563
"Stability",2,6,3.5,0.35445,0.00481273685064947
"Stability",2,6,4,0.33955,0.00476825475151418
"Stability",2,6,4.5,0.32245,0.00471088303738261
"Stability",2,6,5,0.31565,0.00468613953488093
"Stability",2,6,5.5,0.28345,0.00455338149931541
"Stability",2,6,6,0.28065,0.00454057479092055
"Stability",2,6,6.5,0.27495,0.00451385503076072
"Stability",2,6,7,0.25405,0.00440819724720855
"Stability",2,6,7.5,0.24695,0.00436944835853404
"Stability",2,6,8,0.22595,0.00424582883030459
"Stability",2,6,8.5,0.21475,0.00417408505526719
"Stability",2,6,9,0.20795,0.00412843604145866
"Stability",2,6,9.5,0.18935,0.00399500359891897
"Stability",2,6,10,0.18605,0.00396995161199481
"Stability",2,6.5,1,0.44885,0.00498303630481271
"Stability",2,6.5,1.5,0.42815,0.00496159445057223
"Stability",2,6.5,2,0.41125,0.00493758865522158
"Stability",2,6.5,2.5,0.39175,0.00490250927686231
"Stability",2,6.5,3,0.38665,0.00489201092875851
"Stability",2,6.5,3.5,0.36975,0.00485323079349349
"Stability",2,6.5,4,0.36225,0.00483402839597093
"Stability",2,6.5,4.5,0.33475,0.00475284153957083
"Stability",2,6.5,5,0.33585,0.0047564209342751
"Stability",2,6.5,5.5,0.30215,0.00463366861552311
"Stability",2,6.5,6,0.29405,0.00459999736386607
"Stability",2,6.5,6.5,0.28145,0.00454425513978667
"Stability",2,6.5,7,0.27185,0.00449895341253728
"Stability",2,6.5,7.5,0.25945,0.00443668098513026
"Stability",2,6.5,8,0.24495,0.00435826217601919
"Stability",2,6.5,8.5,0.23145,0.00427954684541719
"Stability",2,6.5,9,0.22345,0.00423017720549849
"Stability",2,6.5,9.5,0.21355,0.0041661463521512
"Stability",2,6.5,10,0.20205,0.00408749929847719
"Stability",2,7,1,0.45825,0.00498990818235835
"Stability",2,7,1.5,0.42605,0.00495893122052373
"Stability",2,7,2,0.40285,0.00492345526954182
"Stability",2,7,2.5,0.40105,0.00492023481361023
"Stability",2,7,3,0.38355,0.00488535837197664
"Stability",2,7,3.5,0.37065,0.00485545212019737
"Stability",2,7,4,0.36785,0.00484848311628007
"Stability",2,7,4.5,0.35205,0.00480591192480084
"Stability",2,7,5,0.33775,0.00476253734118617
"Stability",2,7,5.5,0.32305,0.00471301294281057
"Stability",2,7,6,0.30365,0.00463972202314376
"Stability",2,7,6.5,0.29695,0.00461224425087212
"Stability",2,7,7,0.28955,0.00458056523889692
"Stability",2,7,7.5,0.27415,0.0045100345665171
"Stability",2,7,8,0.24705,0.00437000451303479
"Stability",2,7,8.5,0.25375,0.00440659001423497
"Stability",2,7,9,0.24515,0.00435938621537683
"Stability",2,7,9.5,0.22685,0.00425141331812377
"Stability",2,7,10,0.21305,0.00416282388052462
"Stability",2,7.5,1,0.44645,0.00498099596286508
"Stability",2,7.5,1.5,0.42525,0.00495789288107176
"Stability",2,7.5,2,0.42145,0.00495278131500629
"Stability",2,7.5,2.5,0.40175,0.00492149528716488
"Stability",2,7.5,3,0.38725,0.00489327478932222
"Stability",2,7.5,3.5,0.38525,0.00488903201190188
"Stability",2,7.5,4,0.36705,0.00484646041641287
"Stability",2,7.5,4.5,0.35945,0.00482654113210796
"Stability",2,7.5,5,0.34965,0.00479895725643341
"Stability",2,7.5,5.5,0.32945,0.00473519925253374
"Stability",2,7.5,6,0.30925,0.00466182550206474
"Stability",2,7.5,6.5,0.30095,0.00462878518784697
"Stability",2,7.5,7,0.29395,0.00459957121431287
"Stability",2,7.5,7.5,0.28765,0.00457220277916732
"Stability",2,7.5,8,0.27875,0.004531765377835
"Stability",2,7.5,8.5,0.26435,0.00446180440179217
"Stability",2,7.5,9,0.24775,0.00437388921220966
"Stability",2,7.5,9.5,0.24635,0.004366105133572
"Stability",2,7.5,10,0.23515,0.00430168550684729
"Stability",2,8,1,0.44955,0.00498360947369862
"Stability",2,8,1.5,0.43975,0.00497468275338736
"Stability",2,8,2,0.43035,0.00496428767953838
"Stability",2,8,2.5,0.41665,0.00494589971010273
"Stability",2,8,3,0.40015,0.00491859909036111
"Stability",2,8,3.5,0.38995,0.00489886717925318
"Stability",2,8,4,0.36505,0.00484134212893087
"Stability",2,8,4.5,0.36335,0.0048369222995344
"Stability",2,8,5,0.36105,0.00483084086390198
"Stability",2,8,5.5,0.34175,0.00477514124894696
"Stability",2,8,6,0.33475,0.00475284153957083
"Stability",2,8,6.5,0.32215,0.00470981485682809
"Stability",2,8,7,0.30675,0.00465205416034584
"Stability",2,8,7.5,0.29285,0.00459486659544137
"Stability",2,8,8,0.27615,0.00451955311795742
"Stability",2,8,8.5,0.27355,0.00450715777371058
"Stability",2,8,9,0.26815,0.00448082196996853
"Stability",2,8,9.5,0.25755,0.00442675494758142
"Stability",2,8,10,0.23795,0.00431815289150806
"Stability",2,8.5,1,0.44255,0.00497743179086598
"Stability",2,8.5,1.5,0.44015,0.0049750852150782
"Stability",2,8.5,2,0.43125,0.00496536093662113
"Stability",2,8.5,2.5,0.41105,0.00493726922627694
"Stability",2,8.5,3,0.39945,0.00491731509553485
"Stability",2,8.5,3.5,0.37805,0.00487304775365899
"Stability",2,8.5,4,0.37555,0.00486723625365308
"Stability",2,8.5,4.5,0.37005,0.00485397320301478
"Stability",2,8.5,5,0.35615,0.00481749297600499
"Stability",2,8.5,5.5,0.34485,0.00478465641856386
"Stability",2,8.5,6,0.32535,0.00472109803188439
"Stability",2,8.5,6.5,0.31785,0.00469426686119744
"Stability",2,8.5,7,0.31345,0.00467789461401195
"Stability",2,8.5,7.5,0.30515,0.00464571910694158
"Stability",2,8.5,8,0.29135,0.00458840092976946
"Stability",2,8.5,8.5,0.29655,0.00461056780489652
"Stability",2,8.5,9,0.28145,0.00454425513978667
"Stability",2,8.5,9.5,0.26485,0.00446432982362162
"Stability",2,8.5,10,0.25745,0.00442622964845817
"Stability",2,9,1,0.44985,0.00498385208730785
"Stability",2,9,1.5,0.44115,0.00497607715820288
"Stability",2,9,2,0.43475,0.00496937754867973
"Stability",2,9,2.5,0.42215,0.00495374522045401
"Stability",2,9,3,0.40045,0.00491914622164812
"Stability",2,9,3.5,0.39605,0.00491093183368977
"Stability",2,9,4,0.38355,0.00488535837197664
"Stability",2,9,4.5,0.37315,0.00486152971780691
"Stability",2,9,5,0.36735,0.0048472205752091
"Stability",2,9,5.5,0.35455,0.00481301841515555
"Stability",2,9,6,0.34605,0.00478828074712118
"Stability",2,9,6.5,0.33135,0.00474159952195487
"Stability",2,9,7,0.32095,0.00470552058144412
"Stability",2,9,7.5,0.30865,0.00465949448319063
"Stability",2,9,8,0.29925,0.00462180482690321
"Stability",2,9,8.5,0.29565,0.00460678087095526
"Stability",2,9,9,0.29235,0.00459271782887928
"Stability",2,9,9.5,0.28165,0.0045451725610103
"Stability",2,9,10,0.26185,0.00444907149568507
"Stability",2,9.5,1,0.44945,0.00498352819850862
"Stability",2,9.5,1.5,0.44245,0.00497733634966674
"Stability",2,9.5,2,0.43235,0.00496665023043209
"Stability",2,9.5,2.5,0.40695,0.00493053757414716
"Stability",2,9.5,3,0.41665,0.00494589971010273
"Stability",2,9.5,3.5,0.40955,0.00493484701095203
"Stability",2,9.5,4,0.38585,0.00489031382090421
"Stability",2,9.5,4.5,0.38395,0.00488622832793631
"Stability",2,9.5,5,0.36915,0.00485174006807545
"Stability",2,9.5,5.5,0.36365,0.00483770690418602
"Stability",2,9.5,6,0.34645,0.00478948156519746
"Stability",2,9.5,6.5,0.34325,0.00477977283694919
"Stability",2,9.5,7,0.33735,0.00476125663102407
"Stability",2,9.5,7.5,0.32985,0.00473655373073339
"Stability",2,9.5,8,0.30595,0.00464889459679365
"Stability",2,9.5,8.5,0.30075,0.00462796775686217
"Stability",2,9.5,9,0.29395,0.00459957121431287
"Stability",2,9.5,9.5,0.27575,0.00451765809612318
"Stability",2,9.5,10,0.27335,0.00450619665913873
"Stability",2,10,1,0.45215,0.00498565175502082
"Stability",2,10,1.5,0.44555,0.00498020079816055
"Stability",2,10,2,0.43875,0.00497366238115819
"Stability",2,10,2.5,0.42295,0.00495483448648679
"Stability",2,10,3,0.41415,0.00494212709387579
"Stability",2,10,3.5,0.40805,0.00493237798483232
"Stability",2,10,4,0.38735,0.00489348468570577
"Stability",2,10,4.5,0.39015,0.00489927525658683
"Stability",2,10,5,0.38595,0.00489052670733404
"Stability",2,10,5.5,0.36035,0.00482896672611897
"Stability",2,10,6,0.35225,0.00480648561637274
"Stability",2,10,6.5,0.34055,0.00477139878595758
"Stability",2,10,7,0.33985,0.00476920038132471
"Stability",2,10,7.5,0.32785,0.00472974362914944
"Stability",2,10,8,0.32295,0.00471265855596037
"Stability",2,10,8.5,0.30965,0.00466337457816179
"Stability",2,10,9,0.30195,0.00463285722709093
"Stability",2,10,9.5,0.29535,0.00460551395892821
"Stability",2,10,10,0.28225,0.00454791843662687
"Stability",2.5,1,1,0.34545,0.00478647268686224
"Stability",2.5,1,1.5,0.29665,0.00461098729887505
"Stability",2.5,1,2,0.23715,0.00431347288792169
"Stability",2.5,1,2.5,0.19285,0.00402110739479413
"Stability",2.5,1,3,0.14875,0.003654268616004
"Stability",2.5,1,3.5,0.10985,0.00324763798247996
"Stability",2.5,1,4,0.08375,0.00291452280730816
"Stability",2.5,1,4.5,0.05655,0.00249203346146823
"Stability",2.5,1,5,0.03935,0.00216550841436123
"Stability",2.5,1,5.5,0.02655,0.00187596952964797
"Stability",2.5,1,6,0.01605,0.00159213480563799
"Stability",2.5,1,6.5,0.00595000000000001,0.00125188516711684
"Stability",2.5,1,7,0.00485000000000002,0.00120855029244998
"Stability",2.5,1,7.5,-0.00124999999999997,9.30016259548349e-04
"Stability",2.5,1,8,-0.00475000000000003,7.20968605122967e-04
"Stability",2.5,1,8.5,-0.00565000000000004,6.56239906651149e-04
"Stability",2.5,1,9,-0.00755000000000006,4.91857644440177e-04
"Stability",2.5,1,9.5,-0.00875000000000004,3.49794204638327e-04
"Stability",2.5,1,10,-0.00914999999999999,2.87116689865567e-04
"Stability",2.5,1.5,1,0.39005,0.00489907132423932
"Stability",2.5,1.5,1.5,0.33875,0.00476572292118375
"Stability",2.5,1.5,2,0.28895,0.00457793463240246
"Stability",2.5,1.5,2.5,0.25455,0.00441087013269862
"Stability",2.5,1.5,3,0.21665,0.00418655353161133
"Stability",2.5,1.5,3.5,0.18395,0.00395378337675435
"Stability",2.5,1.5,4,0.15065,0.00367192130234365
"Stability",2.5,1.5,4.5,0.12355,0.00340148449352279
"Stability",2.5,1.5,5,0.09895,0.0031155192819239
"Stability",2.5,1.5,5.5,0.08175,0.00288643844602484
"Stability",2.5,1.5,6,0.0620499999999999,0.00258535261711347
"Stability",2.5,1.5,6.5,0.04345,0.00224884758966635
"Stability",2.5,1.5,7,0.03195,0.00200422589598683
"Stability",2.5,1.5,7.5,0.02435,0.00182066999588706
"Stability",2.5,1.5,8,0.01685,0.00161575642250981
"Stability",2.5,1.5,8.5,0.01015,0.00140431298487764
"Stability",2.5,1.5,9,0.00634999999999997,0.00126725228065854
"Stability",2.5,1.5,9.5,6.50000000000039e-04,0.00102531111194975
"Stability",2.5,1.5,10,-0.00134999999999996,9.24717935549015e-04
"Stability",2.5,2,1,0.40875,0.00493353602680398
"Stability",2.5,2,1.5,0.36895,0.00485124140857991
"Stability",2.5,2,2,0.33765,0.00476221751094615
"Stability",2.5,2,2.5,0.29525,0.00460509114312015
"Stability",2.5,2,3,0.26735,0.00447685179229746
"Stability",2.5,2,3.5,0.22645,0.00424893458345848
"Stability",2.5,2,4,0.20865,0.00413321014377557
"Stability",2.5,2,4.5,0.17675,0.00389698119013162
"Stability",2.5,2,5,0.15905,0.00374781461140171
"Stability",2.5,2,5.5,0.13125,0.00348260773066112
"Stability",2.5,2,6,0.11675,0.00332671766987304
"Stability",2.5,2,6.5,0.0952499999999999,0.00306849887054433
"Stability",2.5,2,7,0.07985,0.0028593732445302
"Stability",2.5,2,7.5,0.06545,0.00264081940744048
"Stability",2.5,2,8,0.05485,0.00246222541725987
"Stability",2.5,2,8.5,0.0458499999999999,0.00229588868643191
"Stability",2.5,2,9,0.03445,0.00206042332651046
"Stability",2.5,2,9.5,0.02835,0.00191984278773887
"Stability",2.5,2,10,0.01745,0.00163322273179416
"Stability",2.5,2.5,1,0.41705,0.00494649133504273
"Stability",2.5,2.5,1.5,0.38065,0.00487894846906753
"Stability",2.5,2.5,2,0.35615,0.00481749297600499
"Stability",2.5,2.5,2.5,0.33555,0.00475544752658652
"Stability",2.5,2.5,3,0.30875,0.00465988360385967
"Stability",2.5,2.5,3.5,0.27285,0.00450378908937976
"Stability",2.5,2.5,4,0.24585,0.00436331085279972
"Stability",2.5,2.5,4.5,0.22675,0.00425079412287487
"Stability",2.5,2.5,5,0.20595,0.00411469960328607
"Stability",2.5,2.5,5.5,0.18125,0.00393273319576079
"Stability",2.5,2.5,6,0.16275,0.00378016834509678
"Stability",2.5,2.5,6.5,0.14245,0.00359439726785617
"Stability",2.5,2.5,7,0.12235,0.00338850939936648
"Stability",2.5,2.5,7.5,0.11225,0.00327552540162119
"Stability",2.5,2.5,8,0.09335,0.00304389623351849
"Stability",2.5,2.5,8.5,0.0821499999999999,0.00289208820187365
"Stability",2.5,2.5,9,0.06925,0.00270095784256747
"Stability",2.5,2.5,9.5,0.06025,0.00255531734128493
"Stability",2.5,2.5,10,0.04875,0.00235114791956056
"Stability",2.5,3,1,0.42845,0.00496196753941279
"Stability",2.5,3,1.5,0.40465,0.00492660784886413
"Stability",2.5,3,2,0.37485,0.00486558476871117
"Stability",2.5,3,2.5,0.35195,0.00480562474116689
"Stability",2.5,3,3,0.32605,0.00472353373303216
"Stability",2.5,3,3.5,0.31575,0.00468651150526795
"Stability",2.5,3,4,0.28295,0.00455110986574715
"Stability",2.5,3,4.5,0.26205,0.00445009663782806
"Stability",2.5,3,5,0.23715,0.00431347288792169
"Stability",2.5,3,5.5,0.21695,0.00418851096601301
"Stability",2.5,3,6,0.20925,0.00413728841942963
"Stability",2.5,3,6.5,0.17825,0.00390899242416473
"Stability",2.5,3,7,0.16095,0.00376450885278415
"Stability",2.5,3,7.5,0.15015,0.00366729364167439
"Stability",2.5,3,8,0.14055,0.00357592624012961
"Stability",2.5,3,8.5,0.11935,0.00335566443471034
"Stability",2.5,3,9,0.11185,0.00327090624028927
"Stability",2.5,3,9.5,0.08895,0.00298567934951458
"Stability",2.5,3,10,0.08395,0.0029173088316258
"Stability",2.5,3.5,1,0.43345,0.00496791483097051
"Stability",2.5,3.5,1.5,0.41815,0.00494810126418327
"Stability",2.5,3.5,2,0.38745,0.00489369436872159
"Stability",2.5,3.5,2.5,0.36085,0.00483030650539835
"Stability",2.5,3.5,3,0.34995,0.00479983370444842
"Stability",2.5,3.5,3.5,0.33145,0.00474193402989059
"Stability",2.5,3.5,4,0.29955,0.004623041964086
"Stability",2.5,3.5,4.5,0.27765,0.0045266209008131
"Stability",2.5,3.5,5,0.27275,0.00450330675472732
"Stability",2.5,3.5,5.5,0.25775,0.00442780468126469
"Stability",2.5,3.5,6,0.23495,0.00430049987558632
"Stability",2.5,3.5,6.5,0.21665,0.00418655353161133
"Stability",2.5,3.5,7,0.19635,0.00404674009055883
"Stability",2.5,3.5,7.5,0.17795,0.00390659773979739
"Stability",2.5,3.5,8,0.16575,0.0038059351366289
"Stability",2.5,3.5,8.5,0.15255,0.00368939167222607
"Stability",2.5,3.5,9,0.14105,0.00358080604992741
"Stability",2.5,3.5,9.5,0.12655,0.00343352423303898
"Stability",2.5,3.5,10,0.11475,0.00330413914409614
"Stability",2.5,4,1,0.44255,0.00497743179086598
"Stability",2.5,4,1.5,0.41445,0.00494258663720391
"Stability",2.5,4,2,0.40525,0.00492764364754511
"Stability",2.5,4,2.5,0.39235,0.00490370802406083
"Stability",2.5,4,3,0.36505,0.00484134212893087
"Stability",2.5,4,3.5,0.34725,0.00479187228064307
"Stability",2.5,4,4,0.33125,0.00474126477948352
"Stability",2.5,4,4.5,0.31155,0.00467067888792704
"Stability",2.5,4,5,0.28685,0.00456865352259295
"Stability",2.5,4,5.5,0.28125,0.004543336652813
"Stability",2.5,4,6,0.25265,0.00440067430553936
"Stability",2.5,4,6.5,0.24115,0.00433667481197778
"Stability",2.5,4,7,0.21595,0.00418197425157832
"Stability",2.5,4,7.5,0.21075,0.00414742858484467
"Stability",2.5,4,8,0.20275,0.00409242208745068
"Stability",2.5,4,8.5,0.17645,0.00389456756465356
"Stability",2.5,4,9,0.17485,0.00388163038624822
"Stability",2.5,4,9.5,0.15655,0.0037255869000434
"Stability",2.5,4,10,0.13975,0.00356809008808461
"Stability",2.5,4.5,1,0.43805,0.00497293603008081
"Stability",2.5,4.5,1.5,0.42025,0.00495110544166749
"Stability",2.5,4.5,2,0.41145,0.00493790725336192
"Stability",2.5,4.5,2.5,0.39615,0.0049111230551643
"Stability",2.5,4.5,3,0.37735,0.00487143416635016
"Stability",2.5,4.5,3.5,0.35705,0.00481998474845072
"Stability",2.5,4.5,4,0.34075,0.00477202482936722
"Stability",2.5,4.5,4.5,0.32705,0.00472699314537473
"Stability",2.5,4.5,5,0.31085,0.00466799815452803
"Stability",2.5,4.5,5.5,0.28725,0.00457043024596846
"Stability",2.5,4.5,6,0.28025,0.00453872820902238
"Stability",2.5,4.5,6.5,0.25865,0.00443251423779403
"Stability",2.5,4.5,7,0.24385,0.00435205833958819
"Stability",2.5,4.5,7.5,0.24405,0.00435318903511868
"Stability",2.5,4.5,8,0.22695,0.0042520321879982
"Stability",2.5,4.5,8.5,0.20765,0.00412638467124013
"Stability",2.5,4.5,9,0.19015,0.00400101219191544
"Stability",2.5,4.5,9.5,0.18165,0.00393587053365399
"Stability",2.5,4.5,10,0.17175,0.00385625217252215
"Stability",2.5,5,1,0.44515,0.00497984212930122
"Stability",2.5,5,1.5,0.42475,0.00495723725174789
"Stability",2.5,5,2,0.41735,0.0049469328845757
"Stability",2.5,5,2.5,0.39965,0.00491768300224924
"Stability",2.5,5,3,0.39035,0.00489968248347216
"Stability",2.5,5,3.5,0.37445,0.00486463628842094
"Stability",2.5,5,4,0.35925,0.00482599966610833
"Stability",2.5,5,4.5,0.32755,0.00472871397142842
"Stability",2.5,5,5,0.33235,0.00474493405538149
"Stability",2.5,5,5.5,0.31355,0.00467827194301884
"Stability",2.5,5,6,0.29435,0.00460127427160045
"Stability",2.5,5,6.5,0.28005,0.00453780331392752
"Stability",2.5,5,7,0.26505,0.00446533802464802
"Stability",2.5,5,7.5,0.25185,0.00439634968343669
"Stability",2.5,5,8,0.24735,0.00437167117941069
"Stability",2.5,5,8.5,0.23565,0.004304644090523
"Stability",2.5,5,9,0.22235,0.00422322522642723
"Stability",2.5,5,9.5,0.21295,0.00416215834708515
"Stability",2.5,5,10,0.19745,0.00405470021202319
"Stability",2.5,5.5,1,0.45725,0.00498926177137483
"Stability",2.5,5.5,1.5,0.43965,0.004974581630272
"Stability",2.5,5.5,2,0.41965,0.00495025638263569
"Stability",2.5,5.5,2.5,0.41075,0.00493678852474904
"Stability",2.5,5.5,3,0.39145,0.00490190703902695
"Stability",2.5,5.5,3.5,0.38575,0.00489010072069133
"Stability",2.5,5.5,4,0.36685,0.0048459525457445
"Stability",2.5,5.5,4.5,0.34585,0.00478767897179768
"Stability",2.5,5.5,5,0.34015,0.00477014393675052
"Stability",2.5,5.5,5.5,0.33215,0.00474426902260568
"Stability",2.5,5.5,6,0.30885,0.00466027247743696
"Stability",2.5,5.5,6.5,0.30695,0.00465284156655525
"Stability",2.5,5.5,7,0.28585,0.00456419334999007
"Stability",2.5,5.5,7.5,0.27235,0.00450137467751783
"Stability",2.5,5.5,8,0.26685,0.00447436137800403
"Stability",2.5,5.5,8.5,0.24835,0.00437720729968029
"Stability",2.5,5.5,9,0.23115,0.00427773276979348
"Stability",2.5,5.5,9.5,0.23525,0.00430227785126332
"Stability",2.5,5.5,10,0.21775,0.00419371583148495
"Stability",2.5,6,1,0.44685,0.00498134410866313
"Stability",2.5,6,1.5,0.44235,0.00497724070570273
"Stability",2.5,6,2,0.43415,0.00496870672858194
"Stability",2.5,6,2.5,0.41735,0.0049469328845757
"Stability",2.5,6,3,0.40515,0.00492747153696242
"Stability",2.5,6,3.5,0.38705,0.00489285435634204
"Stability",2.5,6,4,0.36445,0.00483978946920325
"Stability",2.5,6,4.5,0.36475,0.00484056679105721
"Stability",2.5,6,5,0.34985,0.00479954178126736
"Stability",2.5,6,5.5,0.33635,0.00475803863405546
"Stability",2.5,6,6,0.32825,0.00473111319809718
"Stability",2.5,6,6.5,0.31475,0.00468278086116139
"Stability",2.5,6,7,0.29545,0.0046059365187898
"Stability",2.5,6,7.5,0.28595,0.00456464054930226
"Stability",2.5,6,8,0.27325,0.00450571569202826
"Stability",2.5,6,8.5,0.26815,0.00448082196996853
"Stability",2.5,6,9,0.24795,0.00437499643535637
"Stability",2.5,6,9.5,0.24025,0.00433149742433188
"Stability",2.5,6,10,0.23105,0.00427712743928834
"Stability",2.5,6.5,1,0.45095,0.00498472612080643
"Stability",2.5,6.5,1.5,0.43925,0.00497417510666836
"Stability",2.5,6.5,2,0.43145,0.00496559719122953
"Stability",2.5,6.5,2.5,0.41085,0.00493694896636674
"Stability",2.5,6.5,3,0.41005,0.00493565961382897
"Stability",2.5,6.5,3.5,0.39805,0.00491471618646686
"Stability",2.5,6.5,4,0.37025,0.00485446704953628
"Stability",2.5,6.5,4.5,0.37415,0.00486392264785866
"Stability",2.5,6.5,5,0.35825,0.00482327898343183
"Stability",2.5,6.5,5.5,0.34505,0.00478526275391043
"Stability",2.5,6.5,6,0.33185,0.00474326971726899
"Stability",2.5,6.5,6.5,0.32135,0.00470695584144671
"Stability",2.5,6.5,7,0.31035,0.00466607597200235
"Stability",2.5,6.5,7.5,0.30165,0.00463163825846705
"Stability",2.5,6.5,8,0.29515,0.00460466807129512
"Stability",2.5,6.5,8.5,0.28545,0.00456240192235736
"Stability",2.5,6.5,9,0.26995,0.0044896899092864
"Stability",2.5,6.5,9.5,0.25245,0.00439959491243675
"Stability",2.5,6.5,10,0.25345,0.00440498015148916
"Stability",2.5,7,1,0.45145,0.00498511533341895
"Stability",2.5,7,1.5,0.44235,0.00497724070570273
"Stability",2.5,7,2,0.43195,0.00496618425439541
"Stability",2.5,7,2.5,0.42295,0.00495483448648679
"Stability",2.5,7,3,0.41125,0.00493758865522158
"Stability",2.5,7,3.5,0.40075,0.00491969146252167
"Stability",2.5,7,4,0.39125,0.00490150448583111
"Stability",2.5,7,4.5,0.38315,0.00488448498506822
"Stability",2.5,7,5,0.36685,0.0048459525457445
"Stability",2.5,7,5.5,0.35825,0.00482327898343183
"Stability",2.5,7,6,0.34925,0.00479778549172037
"Stability",2.5,7,6.5,0.32855,0.00473213789559289
"Stability",2.5,7,7,0.31915,0.00469901434596473
"Stability",2.5,7,7.5,0.31035,0.00466607597200235
"Stability",2.5,7,8,0.29605,0.0046084665070232
