"Variable","Noise","switch_rate","beta_S","beta_P","mean","error"
"Stability",0,0.1,6,3.5,0.91445,0.00279667693704314
"Stability",0,0.1,6,4,0.92305,0.002664785142931
"Stability",0,0.1,6,4.5,0.92915,0.0025653822071159
"Stability",0,0.1,6,5,0.94155,0.00234550845041946
"Stability",0,0.1,6,5.5,0.95015,0.00217588400359939
"Stability",0,0.1,6,6,0.95995,0.00196022549682424
"Stability",0,0.1,6,6.5,0.96935,0.00172303645796122
"Stability",0,0.1,6,7,0.97995,0.00140089114480746
"Stability",0,0.1,6,7.5,0.98555,0.00119237658740543
"Stability",0,0.1,6,8,0.99175,9.03202816388851e-04
"Stability",0,0.1,6,8.5,0.99335,8.11260478734442e-04
"Stability",0,0.1,6,9,0.99645,5.92684467054561e-04
"Stability",0,0.1,6,9.5,0.99795,4.49555291366924e-04
"Stability",0,0.1,6,10,0.99825,4.14983097363145e-04
"Stability",0,0.1,6.5,1,0.83185,0.00373984710859141
"Stability",0,0.1,6.5,1.5,0.85975,0.00347227582716898
"Stability",0,0.1,6.5,2,0.88035,0.00324529520137913
"Stability",0,0.1,6.5,2.5,0.90175,0.00297625260318337
"Stability",0,0.1,6.5,3,0.89855,0.00301897352921767
"Stability",0,0.1,6.5,3.5,0.91645,0.00276680416193974
"Stability",0,0.1,6.5,4,0.91775,0.00274713458440654
"Stability",0,0.1,6.5,4.5,0.92655,0.00260838841413849
"Stability",0,0.1,6.5,5,0.93645,0.00243910530184069
"Stability",0,0.1,6.5,5.5,0.94435,0.00229201507048019
"Stability",0,0.1,6.5,6,0.95255,0.00212551206304575
"Stability",0,0.1,6.5,6.5,0.95945,0.00197191749215315
"Stability",0,0.1,6.5,7,0.97305,0.00161868210689323
"Stability",0,0.1,6.5,7.5,0.97775,0.00147418149191581
"Stability",0,0.1,6.5,8,0.98475,0.00122449732109504
"Stability",0,0.1,6.5,8.5,0.98985,0.00100114833056744
"Stability",0,0.1,6.5,9,0.99305,8.29300020410216e-04
"Stability",0,0.1,6.5,9.5,0.99675,5.66988445728622e-04
"Stability",0,0.1,6.5,10,0.99745,5.01871435223952e-04
"Stability",0,0.1,7,1,0.83245,0.0037345139455411
"Stability",0,0.1,7,1.5,0.86375,0.00343034553318579
"Stability",0,0.1,7,2,0.88405,0.00320141916319401
"Stability",0,0.1,7,2.5,0.89385,0.00308004324915116
"Stability",0,0.1,7,3,0.90225,0.00296949078758526
"Stability",0,0.1,7,3.5,0.91135,0.0028420811903514
"Stability",0,0.1,7,4,0.91935,0.00272264559388529
"Stability",0,0.1,7,4.5,0.92495,0.00263437729727054
"Stability",0,0.1,7,5,0.93675,0.00243372883732049
"Stability",0,0.1,7,5.5,0.93785,0.00241388078248351
"Stability",0,0.1,7,6,0.94675,0.00224487142054272
"Stability",0,0.1,7,6.5,0.95675,0.00203368073594003
"Stability",0,0.1,7,7,0.96455,0.00184855929500428
"Stability",0,0.1,7,7.5,0.97165,0.0016590367658069
"Stability",0,0.1,7,8,0.98095,0.00136616118728317
"Stability",0,0.1,7,8.5,0.98855,0.00106278064541561
"Stability",0,0.1,7,9,0.99195,8.9224400246569e-04
"Stability",0,0.1,7,9.5,0.99495,7.07106604392151e-04
"Stability",0,0.1,7,10,0.99675,5.66988445728622e-04
"Stability",0,0.1,7.5,1,0.84705,0.00359922563790036
"Stability",0,0.1,7.5,1.5,0.86385,0.00342928472853669
"Stability",0,0.1,7.5,2,0.87755,0.0032778307106098
"Stability",0,0.1,7.5,2.5,0.89335,0.0030864267937269
"Stability",0,0.1,7.5,3,0.90015,0.00299773187420739
"Stability",0,0.1,7.5,3.5,0.90795,0.0028906773170894
"Stability",0,0.1,7.5,4,0.91835,0.00273798783922441
"Stability",0,0.1,7.5,4.5,0.92105,0.00269627831309644
"Stability",0,0.1,7.5,5,0.92275,0.00266954235696675
"Stability",0,0.1,7.5,5.5,0.93195,0.00251794633687367
"Stability",0,0.1,7.5,6,0.93935,0.00238646753020595
"Stability",0,0.1,7.5,6.5,0.94835,0.00221273978852851
"Stability",0,0.1,7.5,7,0.95815,0.00200193869183164
"Stability",0,0.1,7.5,7.5,0.96365,0.00187102052949244
"Stability",0,0.1,7.5,8,0.97635,0.00151881481091112
"Stability",0,0.1,7.5,8.5,0.98105,0.00136263547126249
"Stability",0,0.1,7.5,9,0.98925,0.00103007274256991
"Stability",0,0.1,7.5,9.5,0.99215,8.81144364754808e-04
"Stability",0,0.1,7.5,10,0.99615,6.17297218190361e-04
"Stability",0,0.1,8,1,0.84665,0.00360307867907388
"Stability",0,0.1,8,1.5,0.86985,0.00336448060225829
"Stability",0,0.1,8,2,0.88545,0.00318454767343628
"Stability",0,0.1,8,2.5,0.89485,0.00306721184935975
"Stability",0,0.1,8,3,0.90485,0.00293394078857346
"Stability",0,0.1,8,3.5,0.90765,0.00289490687217739
"Stability",0,0.1,8,4,0.91395,0.00280407311470355
"Stability",0,0.1,8,4.5,0.91485,0.00279073943116466
"Stability",0,0.1,8,5,0.91865,0.00273339804940474
"Stability",0,0.1,8,5.5,0.92945,0.00256035647762753
"Stability",0,0.1,8,6,0.93865,0.00239931103013801
"Stability",0,0.1,8,6.5,0.94275,0.00232277490909641
"Stability",0,0.1,8,7,0.95265,0.00212338141295022
"Stability",0,0.1,8,7.5,0.95855,0.00199275860522188
"Stability",0,0.1,8,8,0.96915,0.00172847519873768
"Stability",0,0.1,8,8.5,0.97645,0.00151567459467647
"Stability",0,0.1,8,9,0.98365,0.00126725228065854
"Stability",0,0.1,8,9.5,0.98655,0.00115088757236336
"Stability",0,0.1,8,10,0.99215,8.81144364754808e-04
"Stability",0,0.1,8.5,1,0.84465,0.00362221614415533
"Stability",0,0.1,8.5,1.5,0.87495,0.00330754345918137
"Stability",0,0.1,8.5,2,0.89205,0.00310292484025257
"Stability",0,0.1,8.5,2.5,0.89315,0.00308897425146158
"Stability",0,0.1,8.5,3,0.89765,0.00303081941669801
"Stability",0,0.1,8.5,3.5,0.90675,0.00290754004768858
"Stability",0,0.1,8.5,4,0.90825,0.00288643844602484
"Stability",0,0.1,8.5,4.5,0.91725,0.00275472368855027
"Stability",0,0.1,8.5,5,0.92195,0.00268217060492344
"Stability",0,0.1,8.5,5.5,0.92225,0.00267744479327999
"Stability",0,0.1,8.5,6,0.93225,0.00251279230389546
"Stability",0,0.1,8.5,6.5,0.94125,0.00235114791956056
"Stability",0,0.1,8.5,7,0.94795,0.00222082708856312
"Stability",0,0.1,8.5,7.5,0.95475,0.00207802203250032
"Stability",0,0.1,8.5,8,0.96235,0.00190292140168376
"Stability",0,0.1,8.5,8.5,0.96805,0.00175804687732787
"Stability",0,0.1,8.5,9,0.97745,0.00148386991916195
"Stability",0,0.1,8.5,9.5,0.98465,0.00122844969732826
"Stability",0,0.1,8.5,10,0.98975,0.00100602930349764
"Stability",0,0.1,9,1,0.85735,0.00349697306710578
"Stability",0,0.1,9,1.5,0.87375,0.00332109872175941
"Stability",0,0.1,9,2,0.88175,0.00322881344670567
"Stability",0,0.1,9,2.5,0.89495,0.00306592396170777
"Stability",0,0.1,9,3,0.89945,0.00300705403799113
"Stability",0,0.1,9,3.5,0.90625,0.00291452280730816
"Stability",0,0.1,9,4,0.91405,0.00280259615437552
"Stability",0,0.1,9,4.5,0.91555,0.00278030443643784
"Stability",0,0.1,9,5,0.91905,0.00272726118026025
"Stability",0,0.1,9,5.5,0.92745,0.00259361185072925
"Stability",0,0.1,9,6,0.92695,0.00260183525701964
"Stability",0,0.1,9,6.5,0.93315,0.00249724475635395
"Stability",0,0.1,9,7,0.93845,0.00240296424728238
"Stability",0,0.1,9,7.5,0.94755,0.00222887786557585
"Stability",0,0.1,9,8,0.95545,0.00206263307340873
"Stability",0,0.1,9,8.5,0.96215,0.00190777401968132
"Stability",0,0.1,9,9,0.96925,0.00172575826063717
"Stability",0,0.1,9,9.5,0.97935,0.00142128806227858
"Stability",0,0.1,9,10,0.98335,0.00127864820968256
"Stability",0,0.1,9.5,1,0.85215,0.00354933761845122
"Stability",0,0.1,9.5,1.5,0.87685,0.00328587696798661
"Stability",0,0.1,9.5,2,0.88415,0.00320021903784554
"Stability",0,0.1,9.5,2.5,0.89395,0.00307876397743687
"Stability",0,0.1,9.5,3,0.90345,0.00295316472080154
"Stability",0,0.1,9.5,3.5,0.90775,0.00289349805306627
"Stability",0,0.1,9.5,4,0.91145,0.0028406331459143
"Stability",0,0.1,9.5,4.5,0.91635,0.00276830888872798
"Stability",0,0.1,9.5,5,0.91915,0.00272572388679974
"Stability",0,0.1,9.5,5.5,0.92345,0.00265842368174209
"Stability",0,0.1,9.5,6,0.92365,0.0026552349759066
"Stability",0,0.1,9.5,6.5,0.93185,0.00251966121120716
"Stability",0,0.1,9.5,7,0.93735,0.00242292897305737
"Stability",0,0.1,9.5,7.5,0.93745,0.0024211228662737
"Stability",0,0.1,9.5,8,0.94955,0.00218825469172571
"Stability",0,0.1,9.5,8.5,0.95455,0.00208239366747468
"Stability",0,0.1,9.5,9,0.96345,0.00187596952964797
"Stability",0,0.1,9.5,9.5,0.96965,0.00171484163064168
"Stability",0,0.1,9.5,10,0.97815,0.00146115408055575
"Stability",0,0.1,10,1,0.86115,0.00345771070599214
"Stability",0,0.1,10,1.5,0.87465,0.00331094155541869
"Stability",0,0.1,10,2,0.89275,0.00309405899589956
"Stability",0,0.1,10,2.5,0.89285,0.0030927890785549
"Stability",0,0.1,10,3,0.90285,0.00296134508398982
"Stability",0,0.1,10,3.5,0.90125,0.00298299070956604
"Stability",0,0.1,10,4,0.90365,0.00295043018114738
"Stability",0,0.1,10,4.5,0.90845,0.002883607336155
"Stability",0,0.1,10,5,0.91355,0.00280996963381
"Stability",0,0.1,10,5.5,0.91725,0.00275472368855027
"Stability",0,0.1,10,6,0.92105,0.00269627831309644
"Stability",0,0.1,10,6.5,0.93005,0.00255026471861521
"Stability",0,0.1,10,7,0.93345,0.00249203346146823
"Stability",0,0.1,10,7.5,0.93235,0.00251107114551336
"Stability",0,0.1,10,8,0.94325,0.00231321828798857
"Stability",0,0.1,10,8.5,0.95325,0.00211054239211604
"Stability",0,0.1,10,9,0.95665,0.00203592540364939
"Stability",0,0.1,10,9.5,0.96285,0.00189072611303791
"Stability",0,0.1,10,10,0.97265,0.00163032620857135
"Stability",0,0.15,1,1,0.73035,0.00443771980703025
"Stability",0,0.15,1,1.5,0.81265,0.00390179704136635
"Stability",0,0.15,1,2,0.87185,0.00334236067585303
"Stability",0,0.15,1,2.5,0.91965,0.0027180188580382
"Stability",0,0.15,1,3,0.94735,0.00223288968147398
"Stability",0,0.15,1,3.5,0.96625,0.00180524780624827
"Stability",0,0.15,1,4,0.97835,0.0014545924975516
"Stability",0,0.15,1,4.5,0.98535,0.00120049234407672
"Stability",0,0.15,1,5,0.99125,9.30016259548349e-04
"Stability",0,0.15,1,5.5,0.99525,6.85777499687696e-04
"Stability",0,0.15,1,6,0.99655,5.84246424369408e-04
"Stability",0,0.15,1,6.5,0.99845,3.90224265644449e-04
"Stability",0,0.15,1,7,0.99915,2.87116689865567e-04
"Stability",0,0.15,1,7.5,0.99945,2.29074218321814e-04
"Stability",0,0.15,1,8,0.99975,1.49986664740436e-04
"Stability",0,0.15,1,8.5,0.99945,2.29074218321814e-04
"Stability",0,0.15,1,9,0.99995,5e-05
"Stability",0,0.15,1,9.5,0.99995,5e-05
"Stability",0,0.15,1,10,0.99995,5e-05
"Stability",0,0.15,1.5,1,0.74315,0.00436889190432164
"Stability",0,0.15,1.5,1.5,0.81815,0.00385707732027055
"Stability",0,0.15,1.5,2,0.87295,0.00333008088398306
"Stability",0,0.15,1.5,2.5,0.90915,0.00287366552426592
"Stability",0,0.15,1.5,3,0.94035,0.00236796293781121
"Stability",0,0.15,1.5,3.5,0.95905,0.00198121232335836
"Stability",0,0.15,1.5,4,0.97765,0.00147741870388954
"Stability",0,0.15,1.5,4.5,0.98445,0.00123631411755254
"Stability",0,0.15,1.5,5,0.99055,9.6626244691162e-04
"Stability",0,0.15,1.5,5.5,0.99245,8.64218975401341e-04
"Stability",0,0.15,1.5,6,0.99605,6.25283014230187e-04
"Stability",0,0.15,1.5,6.5,0.99805,4.38336587448949e-04
"Stability",0,0.15,1.5,7,0.99865,3.63773257810837e-04
"Stability",0,0.15,1.5,7.5,0.99975,1.49986664740436e-04
"Stability",0,0.15,1.5,8,0.99965,1.80252598039279e-04
"Stability",0,0.15,1.5,8.5,0.99965,1.80252598039279e-04
"Stability",0,0.15,1.5,9,0.99975,1.49986664740436e-04
"Stability",0,0.15,1.5,9.5,0.99975,1.49986664740436e-04
"Stability",0,0.15,1.5,10,0.99975,1.49986664740436e-04
"Stability",0,0.15,2,1,0.74525,0.00435713692856002
"Stability",0,0.15,2,1.5,0.81375,0.0038929563651454
"Stability",0,0.15,2,2,0.86385,0.00342928472853669
"Stability",0,0.15,2,2.5,0.90215,0.0029708450552047
"Stability",0,0.15,2,3,0.93155,0.00252479646896952
"Stability",0,0.15,2,3.5,0.95705,0.00202692885767099
"Stability",0,0.15,2,4,0.96995,0.00170660217950755
"Stability",0,0.15,2,4.5,0.98275,0.0013011199181106
"Stability",0,0.15,2,5,0.98855,0.00106278064541561
"Stability",0,0.15,2,5.5,0.99275,8.46944792503121e-04
"Stability",0,0.15,2,6,0.99455,7.34563617647129e-04
"Stability",0,0.15,2,6.5,0.99745,5.01871435223952e-04
"Stability",0,0.15,2,7,0.99845,3.90224265644449e-04
"Stability",0,0.15,2,7.5,0.99905,3.04004920846999e-04
"Stability",0,0.15,2,8,0.99895,3.19999984373437e-04
"Stability",0,0.15,2,8.5,0.99975,1.49986664740436e-04
"Stability",0,0.15,2,9,0.99965,1.80252598039279e-04
"Stability",0,0.15,2,9.5,0.99995,5e-05
"Stability",0,0.15,2,10,0.99995,5e-05
"Stability",0,0.15,2.5,1,0.75005,0.00432976609500372
"Stability",0,0.15,2.5,1.5,0.81165,0.00390978981476493
"Stability",0,0.15,2.5,2,0.86125,0.00345666582183763
"Stability",0,0.15,2.5,2.5,0.89545,0.00305947148811337
"Stability",0,0.15,2.5,3,0.92505,0.0026327633570622
"Stability",0,0.15,2.5,3.5,0.94605,0.00225874964194673
"Stability",0,0.15,2.5,4,0.96385,0.00186605626029781
"Stability",0,0.15,2.5,4.5,0.97655,0.0015125271977232
"Stability",0,0.15,2.5,5,0.98485,0.00122053132678845
"Stability",0,0.15,2.5,5.5,0.99175,9.03202816388851e-04
"Stability",0,0.15,2.5,6,0.99455,7.34563617647129e-04
"Stability",0,0.15,2.5,6.5,0.99595,6.33166518369377e-04
"Stability",0,0.15,2.5,7,0.99735,5.11687338511751e-04
"Stability",0,0.15,2.5,7.5,0.99845,3.90224265644449e-04
"Stability",0,0.15,2.5,8,0.99865,3.63773257810837e-04
"Stability",0,0.15,2.5,8.5,0.99935,2.49927982426218e-04
"Stability",0,0.15,2.5,9,0.99965,1.80252598039279e-04
"Stability",0,0.15,2.5,9.5,0.99985,1.11798926202312e-04
"Stability",0,0.15,2.5,10,0.99995,5e-05
"Stability",0,0.15,3,1,0.76375,0.00424769326103051
"Stability",0,0.15,3,1.5,0.81585,0.00387593602088628
"Stability",0,0.15,3,2,0.85355,0.00353539101783168
"Stability",0,0.15,3,2.5,0.88795,0.00315404098696494
"Stability",0,0.15,3,3,0.91435,0.00279815845138761
"Stability",0,0.15,3,3.5,0.94025,0.00236982179826576
"Stability",0,0.15,3,4,0.95885,0.0019858404030059
"Stability",0,0.15,3,4.5,0.97215,0.00164475173531664
"Stability",0,0.15,3,5,0.98165,0.00134127090878952
"Stability",0,0.15,3,5.5,0.98795,0.00108999933938328
"Stability",0,0.15,3,6,0.99205,8.8671211553558e-04
"Stability",0,0.15,3,6.5,0.99505,7.00070539214433e-04
"Stability",0,0.15,3,7,0.99695,5.49181126761471e-04
"Stability",0,0.15,3,7.5,0.99775,4.71185686959143e-04
"Stability",0,0.15,3,8,0.99905,3.04004920846999e-04
"Stability",0,0.15,3,8.5,0.99925,2.69167225158469e-04
"Stability",0,0.15,3,9,0.99965,1.80252598039279e-04
"Stability",0,0.15,3,9.5,0.99945,2.29074218321814e-04
"Stability",0,0.15,3,10,0.99945,2.29074218321814e-04
"Stability",0,0.15,3.5,1,0.76535,0.00423771560789033
"Stability",0,0.15,3.5,1.5,0.82095,0.00383380744925404
"Stability",0,0.15,3.5,2,0.85325,0.00353838886635951
"Stability",0,0.15,3.5,2.5,0.87905,0.00326047125693231
"Stability",0,0.15,3.5,3,0.90125,0.00298299070956604
"Stability",0,0.15,3.5,3.5,0.92575,0.00262142727118145
"Stability",0,0.15,3.5,4,0.94265,0.002324680228293
"Stability",0,0.15,3.5,4.5,0.96245,0.00190048965692887
"Stability",0,0.15,3.5,5,0.97435,0.00158017639703439
"Stability",0,0.15,3.5,5.5,0.98455,0.0012323885865111
"Stability",0,0.15,3.5,6,0.98835,0.00107193407179053
"Stability",0,0.15,3.5,6.5,0.99145,9.19387990691494e-04
"Stability",0,0.15,3.5,7,0.99545,6.71174193097252e-04
"Stability",0,0.15,3.5,7.5,0.99795,4.49555291366924e-04
"Stability",0,0.15,3.5,8,0.99855,3.77231998109969e-04
"Stability",0,0.15,3.5,8.5,0.99865,3.63773257810837e-04
"Stability",0,0.15,3.5,9,0.99935,2.49927982426218e-04
"Stability",0,0.15,3.5,9.5,0.99955,2.061164680462e-04
"Stability",0,0.15,3.5,10,0.99995,5e-05
"Stability",0,0.15,4,1,0.77105,0.00420148247592437
"Stability",0,0.15,4,1.5,0.82245,0.0038211987524847
"Stability",0,0.15,4,2,0.84615,0.00360788295707375
"Stability",0,0.15,4,2.5,0.87105,0.00335124049141256
"Stability",0,0.15,4,3,0.89425,0.00307492101751027
"Stability",0,0.15,4,3.5,0.91485,0.00279073943116466
"Stability",0,0.15,4,4,0.93805,0.00241024909087588
"Stability",0,0.15,4,4.5,0.95305,0.00211483261789206
"Stability",0,0.15,4,5,0.96665,0.00179488158662097
"Stability",0,0.15,4,5.5,0.97985,0.00140431298487764
"Stability",0,0.15,4,6,0.98415,0.00124801182019656
"Stability",0,0.15,4,6.5,0.99155,9.14025871805297e-04
"Stability",0,0.15,4,7,0.99285,8.41105520044652e-04
"Stability",0,0.15,4,7.5,0.99595,6.33166518369377e-04
"Stability",0,0.15,4,8,0.99835,4.02795201557118e-04
"Stability",0,0.15,4,8.5,0.99835,4.02795201557118e-04
"Stability",0,0.15,4,9,0.99865,3.63773257810837e-04
"Stability",0,0.15,4,9.5,0.99935,2.49927982426218e-04
"Stability",0,0.15,4,10,0.99985,1.11798926202312e-04
"Stability",0,0.15,4.5,1,0.78765,0.00408961125805671
"Stability",0,0.15,4.5,1.5,0.81935,0.0038471467094173
"Stability",0,0.15,4.5,2,0.84515,0.00361745163694479
"Stability",0,0.15,4.5,2.5,0.87015,0.00336117948088915
"Stability",0,0.15,4.5,3,0.89365,0.0030825992265942
"Stability",0,0.15,4.5,3.5,0.90815,0.00288785244068528
"Stability",0,0.15,4.5,4,0.92555,0.00262467305408961
"Stability",0,0.15,4.5,4.5,0.94115,0.00235302388898673
"Stability",0,0.15,4.5,5,0.95765,0.00201334376232936
"Stability",0,0.15,4.5,5.5,0.96765,0.00176866067012771
"Stability",0,0.15,4.5,6,0.97805,0.00146442282262342
"Stability",0,0.15,4.5,6.5,0.98545,0.0011964417651059
"Stability",0,0.15,4.5,7,0.99195,8.9224400246569e-04
"Stability",0,0.15,4.5,7.5,0.99405,7.67475505710239e-04
"Stability",0,0.15,4.5,8,0.99555,6.63749807066366e-04
"Stability",0,0.15,4.5,8.5,0.99785,4.60498594889919e-04
"Stability",0,0.15,4.5,9,0.99935,2.49927982426218e-04
"Stability",0,0.15,4.5,9.5,0.99945,2.29074218321814e-04
"Stability",0,0.15,4.5,10,0.99945,2.29074218321814e-04
"Stability",0,0.15,5,1,0.77805,0.00415548391341556
"Stability",0,0.15,5,1.5,0.81885,0.00385129212019804
"Stability",0,0.15,5,2,0.83995,0.00366636659029037
"Stability",0,0.15,5,2.5,0.87115,0.00335013284647175
"Stability",0,0.15,5,3,0.88295,0.00321457043729168
"Stability",0,0.15,5,3.5,0.90315,0.00295725925279283
"Stability",0,0.15,5,4,0.91675,0.00276228289113861
"Stability",0,0.15,5,4.5,0.93165,0.00252308627407678
"Stability",0,0.15,5,5,0.94445,0.00229007515038687
"Stability",0,0.15,5,5.5,0.96255,0.00189805426977236
"Stability",0,0.15,5,6,0.97135,0.00166754184942446
"Stability",0,0.15,5,6.5,0.98255,0.00130851861740566
"Stability",0,0.15,5,7,0.98675,0.00114239846700954
"Stability",0,0.15,5,7.5,0.99355,7.99001620999004e-04
"Stability",0,0.15,5,8,0.99615,6.17297218190361e-04
"Stability",0,0.15,5,8.5,0.99705,5.40054548996293e-04
"Stability",0,0.15,5,9,0.99795,4.49555291366924e-04
"Stability",0,0.15,5,9.5,0.99845,3.90224265644449e-04
"Stability",0,0.15,5,10,0.99945,2.29074218321814e-04
"Stability",0,0.15,5.5,1,0.79215,0.00405758353560526
"Stability",0,0.15,5.5,1.5,0.82155,0.00382877600579745
"Stability",0,0.15,5.5,2,0.85425,0.00352837621206546
"Stability",0,0.15,5.5,2.5,0.86745,0.00339067831265987
"Stability",0,0.15,5.5,3,0.87485,0.00330867684796331
"Stability",0,0.15,5.5,3.5,0.89435,0.00307363831236656
"Stability",0,0.15,5.5,4,0.90785,0.00289208820187365
"Stability",0,0.15,5.5,4.5,0.91875,0.00273186567367539
"Stability",0,0.15,5.5,5,0.93545,0.00245691542250427
"Stability",0,0.15,5.5,5.5,0.95105,0.00215716366683396
"Stability",0,0.15,5.5,6,0.96355,0.00187349693062863
"Stability",0,0.15,5.5,6.5,0.97435,0.00158017639703439
"Stability",0,0.15,5.5,7,0.98315,0.00128618551434765
"Stability",0,0.15,5.5,7.5,0.98965,0.00101088572004648
"Stability",0,0.15,5.5,8,0.99265,8.52742907942778e-04
"Stability",0,0.15,5.5,8.5,0.99595,6.33166518369377e-04
"Stability",0,0.15,5.5,9,0.99725,5.21316532533459e-04
"Stability",0,0.15,5.5,9.5,0.99905,3.04004920846999e-04
"Stability",0,0.15,5.5,10,0.99925,2.69167225158469e-04
"Stability",0,0.15,6,1,0.78555,0.00410430314187781
"Stability",0,0.15,6,1.5,0.82005,0.0038413246839512
"Stability",0,0.15,6,2,0.84645,0.00360500199083654
"Stability",0,0.15,6,2.5,0.86225,0.0034461835946648
"Stability",0,0.15,6,3,0.87055,0.00335676876469827
"Stability",0,0.15,6,3.5,0.88755,0.00315895515159126
"Stability",0,0.15,6,4,0.89705,0.00303867620935672
"Stability",0,0.15,6,4.5,0.91275,0.00282170869403548
"Stability",0,0.15,6,5,0.92755,0.00259196288113038
"Stability",0,0.15,6,5.5,0.94105,0.00235489793928112
"Stability",0,0.15,6,6,0.95135,0.00215087897800825
"Stability",0,0.15,6,6.5,0.96445,0.00185107060811835
"Stability",0,0.15,6,7,0.98015,0.0013940201143484
"Stability",0,0.15,6,7.5,0.98645,0.00115510743107199
"Stability",0,0.15,6,8,0.98985,0.00100114833056744
"Stability",0,0.15,6,8.5,0.99285,8.41105520044652e-04
"Stability",0,0.15,6,9,0.99555,6.63749807066366e-04
"Stability",0,0.15,6,9.5,0.99725,5.21316532533459e-04
"Stability",0,0.15,6,10,0.99845,3.90224265644449e-04
"Stability",0,0.15,6.5,1,0.79805,0.00401444034992828
"Stability",0,0.15,6.5,1.5,0.81655,0.0038702206152571
"Stability",0,0.15,6.5,2,0.84305,0.00363737443759643
"Stability",0,0.15,6.5,2.5,0.85945,0.00347538164490719
"Stability",0,0.15,6.5,3,0.87215,0.00333901971471651
"Stability",0,0.15,6.5,3.5,0.87845,0.0032674343700733
"Stability",0,0.15,6.5,4,0.89685,0.00304128799906706
"Stability",0,0.15,6.5,4.5,0.90795,0.0028906773170894
"Stability",0,0.15,6.5,5,0.91885,0.00273033207162098
"Stability",0,0.15,6.5,5.5,0.93125,0.00252991774537826
"Stability",0,0.15,6.5,6,0.94555,0.00226859745292997
"Stability",0,0.15,6.5,6.5,0.95545,0.00206263307340873
"Stability",0,0.15,6.5,7,0.96825,0.00175271245505217
"Stability",0,0.15,6.5,7.5,0.97905,0.0014313680978222
"Stability",0,0.15,6.5,8,0.98625,0.00116349865617124
"Stability",0,0.15,6.5,8.5,0.99115,9.35283500080351e-04
"Stability",0,0.15,6.5,9,0.99445,7.41265605211618e-04
"Stability",0,0.15,6.5,9.5,0.99505,7.00070539214433e-04
"Stability",0,0.15,6.5,10,0.99805,4.38336587448949e-04
"Stability",0,0.15,7,1,0.79935,0.00400475486842274
"Stability",0,0.15,7,1.5,0.82045,0.00383798811426984
"Stability",0,0.15,7,2,0.84775,0.00359246215407105
"Stability",0,0.15,7,2.5,0.85925,0.0034774492110312
"Stability",0,0.15,7,3,0.86795,0.00338525120819331
"Stability",0,0.15,7,3.5,0.87975,0.00325231479182912
"Stability",0,0.15,7,4,0.88885,0.00314293740878745
"Stability",0,0.15,7,4.5,0.89435,0.00307363831236656
"Stability",0,0.15,7,5,0.90695,0.00290473983367704
"Stability",0,0.15,7,5.5,0.92055,0.00270407118066352
"Stability",0,0.15,7,6,0.93395,0.00248331561337732
"Stability",0,0.15,7,6.5,0.94735,0.00223288968147398
"Stability",0,0.15,7,7,0.95755,0.0020156155438481
"Stability",0,0.15,7,7.5,0.97205,0.00164761986365834
"Stability",0,0.15,7,8,0.98165,0.00134127090878952
"Stability",0,0.15,7,8.5,0.98675,0.00114239846700954
"Stability",0,0.15,7,9,0.99025,9.81371519357425e-04
"Stability",0,0.15,7,9.5,0.99455,7.34563617647129e-04
"Stability",0,0.15,7,10,0.99625,6.09205107567483e-04
